Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
155,5,2015-02-20,8596,793,1,1,0,1,d,a,3050.0,0.0,0.0,1,35.0,2010.0,"Jan,Apr,Jul,Oct"
156,5,2015-02-20,7102,728,1,1,0,0,a,a,2020.0,2.0,2011.0,1,14.0,2011.0,"Mar,Jun,Sept,Dec"
157,5,2015-02-20,10569,1021,1,1,0,0,a,c,2950.0,10.0,2004.0,0,0.0,0.0,None
158,5,2015-02-20,8961,546,1,1,0,0,d,c,11840.0,0.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov"
159,5,2015-02-20,7720,743,1,1,0,1,d,a,8530.0,3.0,2013.0,0,0.0,0.0,None
160,5,2015-02-20,5872,569,1,1,0,0,d,c,17110.0,11.0,2005.0,0,0.0,0.0,None
161,5,2015-02-20,8165,906,1,1,0,0,a,c,2970.0,3.0,2005.0,0,0.0,0.0,None
162,5,2015-02-20,7991,578,1,1,0,0,d,c,5340.0,3.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
163,5,2015-02-20,6781,823,1,1,0,0,a,a,1480.0,4.0,2009.0,0,0.0,0.0,None
164,5,2015-02-20,6555,700,1,1,0,1,a,a,1160.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
165,5,2015-02-20,4275,437,1,1,0,1,a,a,3720.0,4.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
166,5,2015-02-20,4590,665,1,1,0,0,a,c,100.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
167,5,2015-02-20,10325,1107,1,1,0,0,a,a,140.0,4.0,2008.0,0,0.0,0.0,None
168,5,2015-02-20,8338,786,1,1,0,0,a,a,12540.0,0.0,0.0,0,0.0,0.0,None
169,5,2015-02-20,6801,591,1,1,0,0,d,a,980.0,7.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov"
170,5,2015-02-20,5184,526,1,1,0,0,a,a,1070.0,5.0,2015.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
171,5,2015-02-20,8521,919,1,1,0,0,a,a,2640.0,0.0,0.0,0,0.0,0.0,None
172,5,2015-02-20,6668,828,1,1,0,1,a,a,110.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
173,5,2015-02-20,8539,1027,1,1,0,0,a,a,350.0,12.0,2012.0,0,0.0,0.0,None
174,5,2015-02-20,6124,464,1,1,0,1,a,a,13090.0,0.0,0.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
175,5,2015-02-20,6085,675,1,1,0,0,c,a,4130.0,0.0,0.0,0,0.0,0.0,None
176,5,2015-02-20,5067,608,1,1,0,0,a,a,3770.0,0.0,0.0,0,0.0,0.0,None
177,5,2015-02-20,3986,486,1,1,0,0,a,a,1250.0,2.0,2004.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
178,5,2015-02-20,11732,1055,1,1,0,1,d,a,1710.0,0.0,0.0,0,0.0,0.0,None
179,5,2015-02-20,7558,955,1,1,0,0,a,c,480.0,0.0,0.0,0,0.0,0.0,None
180,5,2015-02-20,7250,844,1,1,0,0,d,a,5800.0,9.0,2010.0,0,0.0,0.0,None
181,5,2015-02-20,7225,698,1,1,0,1,a,a,12610.0,3.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
182,5,2015-02-20,5816,450,1,1,0,0,d,c,1390.0,0.0,0.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
183,5,2015-02-20,4738,605,1,1,0,1,a,a,9670.0,0.0,0.0,0,0.0,0.0,None
184,5,2015-02-20,7073,638,1,1,0,0,d,c,3560.0,0.0,0.0,0,0.0,0.0,None
185,5,2015-02-20,8697,621,1,1,0,0,d,c,1860.0,5.0,2015.0,0,0.0,0.0,None
186,5,2015-02-20,4138,390,1,1,0,1,a,a,290.0,10.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
187,5,2015-02-20,6431,784,1,1,0,0,a,c,19360.0,0.0,0.0,0,0.0,0.0,None
188,5,2015-02-20,5266,453,1,1,0,0,d,a,850.0,0.0,0.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
189,5,2015-02-20,9507,911,1,1,0,0,d,a,5760.0,7.0,2014.0,0,0.0,0.0,None
190,5,2015-02-20,7190,670,1,1,0,1,a,a,1470.0,12.0,2006.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
191,5,2015-02-20,6230,677,1,1,0,1,a,a,1100.0,8.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
192,5,2015-02-20,13061,939,1,1,0,1,d,c,2770.0,3.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
193,5,2015-02-20,5483,737,1,1,0,0,a,a,520.0,0.0,0.0,0,0.0,0.0,None
194,5,2015-02-20,5243,442,1,1,0,0,d,c,16970.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
195,5,2015-02-20,12187,1425,1,1,0,0,a,c,220.0,0.0,0.0,0,0.0,0.0,None
196,5,2015-02-20,5437,739,1,1,0,0,c,a,3850.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
197,5,2015-02-20,7844,969,1,1,0,0,c,a,4210.0,3.0,2015.0,0,0.0,0.0,None
198,5,2015-02-20,3264,410,1,1,0,0,a,a,290.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
199,5,2015-02-20,9769,721,1,1,0,0,d,c,6360.0,12.0,2010.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec"
200,5,2015-02-20,7770,957,1,1,0,0,a,a,1650.0,10.0,2000.0,0,0.0,0.0,None
1,4,2015-02-19,4460,507,1,1,0,0,c,a,1270.0,9.0,2008.0,0,0.0,0.0,None
2,4,2015-02-19,5842,627,1,1,0,0,a,a,570.0,11.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
3,4,2015-02-19,7248,791,1,1,0,0,a,a,14130.0,12.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
4,4,2015-02-19,9114,1264,1,1,0,0,c,c,620.0,9.0,2009.0,0,0.0,0.0,None
5,4,2015-02-19,4839,568,1,1,0,1,a,a,29910.0,4.0,2015.0,0,0.0,0.0,None
6,4,2015-02-19,4911,567,1,1,0,1,a,a,310.0,12.0,2013.0,0,0.0,0.0,None
7,4,2015-02-19,8565,968,1,1,0,0,a,c,24000.0,4.0,2013.0,0,0.0,0.0,None
8,4,2015-02-19,7768,915,1,1,0,0,a,a,7520.0,10.0,2014.0,0,0.0,0.0,None
9,4,2015-02-19,7615,664,1,1,0,0,a,c,2030.0,8.0,2000.0,0,0.0,0.0,None
10,4,2015-02-19,5858,606,1,1,0,0,a,a,3160.0,9.0,2009.0,0,0.0,0.0,None
11,4,2015-02-19,7609,1091,1,1,0,0,a,c,960.0,11.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
12,4,2015-02-19,7904,936,1,1,0,0,a,c,1070.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
13,4,2015-02-19,6370,399,1,1,0,1,d,a,310.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
14,4,2015-02-19,5427,675,1,1,0,0,a,a,1300.0,3.0,2014.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
15,4,2015-02-19,6781,654,1,1,0,0,d,c,4110.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
16,4,2015-02-19,7491,836,1,1,0,0,a,c,3270.0,0.0,0.0,0,0.0,0.0,None
17,4,2015-02-19,7610,869,1,1,0,0,a,a,50.0,12.0,2005.0,1,26.0,2010.0,"Jan,Apr,Jul,Oct"
18,4,2015-02-19,7300,757,1,1,0,0,d,c,13840.0,6.0,2010.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct"
19,4,2015-02-19,7883,711,1,1,0,0,a,c,3240.0,0.0,0.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec"
20,4,2015-02-19,9156,1008,1,1,0,1,d,a,2340.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
21,4,2015-02-19,6057,543,1,1,0,0,c,c,550.0,10.0,1999.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct"
22,4,2015-02-19,4604,507,1,1,0,1,a,a,1040.0,0.0,0.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
23,4,2015-02-19,6039,502,1,1,0,0,d,a,4060.0,8.0,2005.0,0,0.0,0.0,None
24,4,2015-02-19,9608,826,1,1,0,0,a,c,4590.0,3.0,2000.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
25,4,2015-02-19,13588,1826,1,1,0,0,c,a,430.0,4.0,2003.0,0,0.0,0.0,None
26,4,2015-02-19,7948,650,1,1,0,0,d,a,2300.0,0.0,0.0,0,0.0,0.0,None
27,4,2015-02-19,10085,1102,1,1,0,0,a,a,60.0,1.0,2005.0,1,5.0,2011.0,"Jan,Apr,Jul,Oct"
28,4,2015-02-19,5371,613,1,1,0,0,a,a,1200.0,10.0,2014.0,1,6.0,2015.0,"Mar,Jun,Sept,Dec"
29,4,2015-02-19,7922,694,1,1,0,0,d,c,2170.0,0.0,0.0,0,0.0,0.0,None
30,4,2015-02-19,6573,840,1,1,0,0,a,a,40.0,2.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
31,4,2015-02-19,5761,575,1,1,0,0,d,c,9800.0,7.0,2012.0,0,0.0,0.0,None
32,4,2015-02-19,4386,488,1,1,0,1,a,a,2910.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
33,4,2015-02-19,8630,824,1,1,0,0,a,c,1320.0,5.0,2013.0,0,0.0,0.0,None
34,4,2015-02-19,7738,953,1,1,0,0,c,a,2240.0,9.0,2009.0,0,0.0,0.0,None
35,4,2015-02-19,11171,804,1,1,0,0,d,c,7660.0,10.0,2000.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
36,4,2015-02-19,9334,1009,1,1,0,1,a,c,540.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
37,4,2015-02-19,7055,755,1,1,0,0,c,a,4230.0,12.0,2014.0,0,0.0,0.0,None
38,4,2015-02-19,6256,538,1,1,0,0,d,a,1090.0,4.0,2007.0,0,0.0,0.0,None
39,4,2015-02-19,4961,669,1,1,0,0,a,a,260.0,10.0,2006.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
40,4,2015-02-19,6018,687,1,1,0,0,a,a,180.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
41,4,2015-02-19,5973,436,1,1,0,1,d,c,1180.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
42,4,2015-02-19,11692,1186,1,1,0,0,a,c,290.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
43,4,2015-02-19,8402,681,1,1,0,0,d,a,4880.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
44,4,2015-02-19,5761,677,1,1,0,0,a,a,540.0,6.0,2011.0,0,0.0,0.0,None
45,4,2015-02-19,5658,437,1,1,0,0,d,a,9710.0,2.0,2014.0,0,0.0,0.0,None
46,4,2015-02-19,5231,637,1,1,0,1,c,a,1200.0,9.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
47,4,2015-02-19,6939,941,1,1,0,0,a,c,270.0,4.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct"
48,4,2015-02-19,3536,409,1,1,0,0,a,a,1060.0,5.0,2012.0,0,0.0,0.0,None
49,4,2015-02-19,6160,490,1,1,0,0,d,c,18010.0,9.0,2007.0,0,0.0,0.0,None
50,4,2015-02-19,4542,388,1,1,0,0,d,a,6260.0,11.0,2009.0,0,0.0,0.0,None
51,4,2015-02-19,6292,447,1,1,0,1,a,c,10570.0,7.0,2013.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct"
52,4,2015-02-19,6667,433,1,1,0,1,d,c,450.0,4.0,2014.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct"
53,4,2015-02-19,4821,544,1,1,0,0,a,c,30360.0,9.0,2013.0,0,0.0,0.0,None
54,4,2015-02-19,7596,684,1,1,0,0,d,c,7170.0,8.0,2014.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
55,4,2015-02-19,5321,630,1,1,0,1,a,a,720.0,11.0,2004.0,0,0.0,0.0,None
56,4,2015-02-19,7757,522,1,1,0,0,d,c,6620.0,3.0,2012.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
57,4,2015-02-19,9820,914,1,1,0,1,d,c,420.0,6.0,2014.0,0,0.0,0.0,None
58,4,2015-02-19,6643,529,1,1,0,1,a,c,7340.0,5.0,2008.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
59,4,2015-02-19,6100,604,1,1,0,0,a,c,2840.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
60,4,2015-02-19,8767,770,1,1,0,1,d,c,5540.0,10.0,2009.0,0,0.0,0.0,None
61,4,2015-02-19,5262,603,1,1,0,0,a,c,350.0,12.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
62,4,2015-02-19,7522,820,1,1,0,0,a,a,2050.0,0.0,0.0,0,0.0,0.0,None
63,4,2015-02-19,7233,637,1,1,0,0,c,c,3700.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov"
64,4,2015-02-19,12194,903,1,1,0,0,d,c,22560.0,0.0,0.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct"
65,4,2015-02-19,5844,511,1,1,0,0,a,c,13840.0,5.0,2010.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
66,4,2015-02-19,5438,506,1,1,0,0,d,a,7660.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
67,4,2015-02-19,8779,874,1,1,0,0,a,c,410.0,2.0,2006.0,0,0.0,0.0,None
68,4,2015-02-19,5735,930,1,1,0,0,a,c,250.0,0.0,0.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
69,4,2015-02-19,8431,1075,1,1,0,0,c,c,1130.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
70,4,2015-02-19,6999,718,1,1,0,0,c,c,4840.0,0.0,0.0,0,0.0,0.0,None
71,4,2015-02-19,8660,683,1,1,0,0,a,a,17500.0,8.0,2008.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec"
72,4,2015-02-19,4020,449,1,1,0,1,a,a,2200.0,12.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
73,4,2015-02-19,5165,542,1,1,0,0,a,c,1650.0,9.0,2008.0,0,0.0,0.0,None
74,4,2015-02-19,6594,897,1,1,0,0,a,a,330.0,0.0,0.0,0,0.0,0.0,None
75,4,2015-02-19,5814,602,1,1,0,0,d,c,22440.0,12.0,2013.0,0,0.0,0.0,None
76,4,2015-02-19,9423,942,1,1,0,1,d,c,19960.0,3.0,2006.0,0,0.0,0.0,None
77,4,2015-02-19,7798,627,1,1,0,0,d,c,1090.0,8.0,2009.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
78,4,2015-02-19,3634,480,1,1,0,0,a,a,3510.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
79,4,2015-02-19,5663,549,1,1,0,0,a,a,3320.0,0.0,0.0,0,0.0,0.0,None
80,4,2015-02-19,7969,593,1,1,0,0,d,a,7910.0,0.0,0.0,0,0.0,0.0,None
81,4,2015-02-19,5888,471,1,1,0,1,a,a,2370.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
82,4,2015-02-19,10752,983,1,1,0,0,a,a,22390.0,4.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
83,4,2015-02-19,4019,360,1,1,0,0,a,a,2710.0,0.0,0.0,0,0.0,0.0,None
84,4,2015-02-19,14482,1479,1,1,0,0,a,c,11810.0,8.0,2014.0,0,0.0,0.0,None
85,4,2015-02-19,6447,918,1,1,0,0,b,a,1870.0,10.0,2011.0,0,0.0,0.0,None
86,4,2015-02-19,6079,692,1,1,0,0,a,a,480.0,2.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
87,4,2015-02-19,5330,682,1,1,0,0,a,a,560.0,12.0,2010.0,0,0.0,0.0,None
88,4,2015-02-19,6442,687,1,1,0,0,a,a,10690.0,10.0,2005.0,0,0.0,0.0,None
89,4,2015-02-19,5980,620,1,1,0,1,a,a,2380.0,7.0,2004.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
90,4,2015-02-19,9552,1082,1,1,0,0,a,a,330.0,11.0,2007.0,0,0.0,0.0,None
91,4,2015-02-19,5737,593,1,1,0,0,c,a,2410.0,0.0,0.0,1,35.0,2011.0,"Jan,Apr,Jul,Oct"
92,4,2015-02-19,7200,572,1,1,0,0,c,a,240.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
93,4,2015-02-19,6156,626,1,1,0,0,a,a,16690.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
94,4,2015-02-19,7231,630,1,1,0,0,d,c,14620.0,0.0,0.0,0,0.0,0.0,None
95,4,2015-02-19,6512,764,1,1,0,1,a,a,1890.0,10.0,2014.0,0,0.0,0.0,None
96,4,2015-02-19,6455,675,1,1,0,1,a,a,8780.0,2.0,2005.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
97,4,2015-02-19,7319,746,1,1,0,1,d,c,8980.0,0.0,0.0,0,0.0,0.0,None
98,4,2015-02-19,6240,485,1,1,0,0,d,c,15140.0,12.0,2006.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
99,4,2015-02-19,5635,487,1,1,0,1,c,c,2030.0,11.0,2003.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
100,4,2015-02-19,8406,696,1,1,0,1,d,a,17930.0,0.0,0.0,0,0.0,0.0,None
101,4,2015-02-19,7252,748,1,1,0,0,d,c,2440.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
102,4,2015-02-19,6998,1026,1,1,0,0,a,a,150.0,12.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
103,4,2015-02-19,4831,415,1,1,0,0,d,c,5210.0,5.0,2015.0,0,0.0,0.0,None
104,4,2015-02-19,9624,1259,1,1,0,0,a,a,390.0,6.0,2009.0,0,0.0,0.0,None
105,4,2015-02-19,5280,496,1,1,0,0,a,c,6190.0,0.0,0.0,1,23.0,2013.0,"Mar,Jun,Sept,Dec"
106,4,2015-02-19,8025,815,1,1,0,0,a,a,1390.0,8.0,2013.0,0,0.0,0.0,None
107,4,2015-02-19,7224,930,1,1,0,0,a,a,1930.0,9.0,2009.0,0,0.0,0.0,None
108,4,2015-02-19,11678,893,1,1,0,1,d,c,2190.0,9.0,2003.0,0,0.0,0.0,None
109,4,2015-02-19,6495,759,1,1,0,0,a,c,3300.0,11.0,2010.0,0,0.0,0.0,None
110,4,2015-02-19,3929,505,1,1,0,0,a,c,46590.0,4.0,2013.0,0,0.0,0.0,None
111,4,2015-02-19,7275,598,1,1,0,0,d,c,7890.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
112,4,2015-02-19,5628,707,1,1,0,0,a,a,1630.0,9.0,2009.0,0,0.0,0.0,None
113,4,2015-02-19,5485,590,1,1,0,1,d,c,20930.0,11.0,1999.0,0,0.0,0.0,None
114,4,2015-02-19,5203,555,1,1,0,0,c,a,4510.0,0.0,0.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec"
115,4,2015-02-19,7076,501,1,1,0,1,d,c,5740.0,4.0,2007.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
116,4,2015-02-19,7168,775,1,1,0,0,a,a,680.0,4.0,2013.0,0,0.0,0.0,None
117,4,2015-02-19,4648,536,1,1,0,0,a,a,3450.0,9.0,2011.0,0,0.0,0.0,None
118,4,2015-02-19,7855,681,1,1,0,0,d,c,3580.0,9.0,2012.0,0,0.0,0.0,None
119,4,2015-02-19,5837,658,1,1,0,0,a,c,2100.0,2.0,2010.0,0,0.0,0.0,None
120,4,2015-02-19,7137,622,1,1,0,0,d,a,2290.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
121,4,2015-02-19,4543,506,1,1,0,1,a,a,3570.0,11.0,2009.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
122,4,2015-02-19,5160,603,1,1,0,0,a,c,58260.0,4.0,2013.0,0,0.0,0.0,None
123,4,2015-02-19,8207,911,1,1,0,0,a,a,16760.0,9.0,2011.0,0,0.0,0.0,None
124,4,2015-02-19,5516,583,1,1,0,0,a,a,1410.0,4.0,2003.0,0,0.0,0.0,None
125,4,2015-02-19,12281,1623,1,1,0,0,a,a,760.0,12.0,2005.0,0,0.0,0.0,None
126,4,2015-02-19,6152,558,1,1,0,0,d,a,3370.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
127,4,2015-02-19,4827,608,1,1,0,1,d,a,1350.0,12.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
128,4,2015-02-19,8150,610,1,1,0,0,d,c,2000.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
129,4,2015-02-19,9719,1108,1,1,0,1,a,a,2460.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
130,4,2015-02-19,5263,605,1,1,0,0,c,a,900.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
131,4,2015-02-19,5792,520,1,1,0,0,c,a,920.0,7.0,2015.0,0,0.0,0.0,None
132,4,2015-02-19,6765,585,1,1,0,1,d,c,1040.0,0.0,0.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
133,4,2015-02-19,6985,762,1,1,0,0,a,a,270.0,8.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
134,4,2015-02-19,4521,519,1,1,0,0,a,a,1200.0,9.0,2008.0,0,0.0,0.0,None
135,4,2015-02-19,6237,526,1,1,0,0,d,a,5190.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
136,4,2015-02-19,5548,455,1,1,0,1,a,c,2200.0,12.0,2010.0,1,22.0,2012.0,"Feb,May,Aug,Nov"
137,4,2015-02-19,9107,977,1,1,0,1,a,a,1730.0,7.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
138,4,2015-02-19,7915,844,1,1,0,1,a,c,25360.0,10.0,2014.0,0,0.0,0.0,None
139,4,2015-02-19,6090,511,1,1,0,1,a,a,1700.0,1.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
140,4,2015-02-19,7268,954,1,1,0,0,a,c,1090.0,7.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
141,4,2015-02-19,6451,663,1,1,0,0,c,c,1540.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
142,4,2015-02-19,5916,668,1,1,0,0,a,a,1090.0,7.0,2002.0,0,0.0,0.0,None
143,4,2015-02-19,6294,567,1,1,0,0,d,a,2930.0,12.0,2002.0,0,0.0,0.0,None
144,4,2015-02-19,8929,764,1,1,0,1,a,c,16570.0,0.0,0.0,0,0.0,0.0,None
145,4,2015-02-19,7702,1145,1,1,0,1,a,a,280.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
146,4,2015-02-19,8945,760,1,1,0,0,d,c,8050.0,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct"
147,4,2015-02-19,8220,870,1,1,0,0,d,c,8540.0,0.0,0.0,0,0.0,0.0,None
148,4,2015-02-19,9014,866,1,1,0,0,a,a,2090.0,12.0,2008.0,0,0.0,0.0,None
149,4,2015-02-19,6114,511,1,1,0,1,d,a,2610.0,7.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
150,4,2015-02-19,8361,823,1,1,0,0,c,c,31830.0,3.0,2010.0,0,0.0,0.0,None
151,4,2015-02-19,6480,681,1,1,0,0,d,c,4360.0,10.0,2005.0,0,0.0,0.0,None
152,4,2015-02-19,7583,752,1,1,0,0,a,a,1780.0,0.0,0.0,0,0.0,0.0,None
153,4,2015-02-19,7057,633,1,1,0,0,a,a,16240.0,10.0,2000.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
154,4,2015-02-19,9394,782,1,1,0,0,d,c,16420.0,0.0,0.0,0,0.0,0.0,None
155,4,2015-02-19,7442,669,1,1,0,1,d,a,3050.0,0.0,0.0,1,35.0,2010.0,"Jan,Apr,Jul,Oct"
156,4,2015-02-19,8668,915,1,1,0,0,a,a,2020.0,2.0,2011.0,1,14.0,2011.0,"Mar,Jun,Sept,Dec"
157,4,2015-02-19,10850,1064,1,1,0,0,a,c,2950.0,10.0,2004.0,0,0.0,0.0,None
158,4,2015-02-19,7008,435,1,1,0,0,d,c,11840.0,0.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov"
159,4,2015-02-19,7479,675,1,1,0,1,d,a,8530.0,3.0,2013.0,0,0.0,0.0,None
160,4,2015-02-19,5837,578,1,1,0,0,d,c,17110.0,11.0,2005.0,0,0.0,0.0,None
161,4,2015-02-19,7873,889,1,1,0,0,a,c,2970.0,3.0,2005.0,0,0.0,0.0,None
162,4,2015-02-19,7457,505,1,1,0,0,d,c,5340.0,3.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
163,4,2015-02-19,6736,877,1,1,0,0,a,a,1480.0,4.0,2009.0,0,0.0,0.0,None
164,4,2015-02-19,6508,630,1,1,0,1,a,a,1160.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
165,4,2015-02-19,3841,410,1,1,0,1,a,a,3720.0,4.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
166,4,2015-02-19,5272,728,1,1,0,0,a,c,100.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
167,4,2015-02-19,10204,1099,1,1,0,0,a,a,140.0,4.0,2008.0,0,0.0,0.0,None
168,4,2015-02-19,7770,745,1,1,0,0,a,a,12540.0,0.0,0.0,0,0.0,0.0,None
169,4,2015-02-19,5862,603,1,1,0,0,d,a,980.0,7.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov"
170,4,2015-02-19,5925,594,1,1,0,0,a,a,1070.0,5.0,2015.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
171,4,2015-02-19,9008,909,1,1,0,0,a,a,2640.0,0.0,0.0,0,0.0,0.0,None
172,4,2015-02-19,7064,836,1,1,0,1,a,a,110.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
173,4,2015-02-19,8270,1011,1,1,0,0,a,a,350.0,12.0,2012.0,0,0.0,0.0,None
174,4,2015-02-19,5457,442,1,1,0,1,a,a,13090.0,0.0,0.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
175,4,2015-02-19,5862,655,1,1,0,0,c,a,4130.0,0.0,0.0,0,0.0,0.0,None
176,4,2015-02-19,6029,739,1,1,0,0,a,a,3770.0,0.0,0.0,0,0.0,0.0,None
177,4,2015-02-19,4048,501,1,1,0,0,a,a,1250.0,2.0,2004.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
